pair_id,source,split_pair,canonical_label,sample_id_a,sample_id_b,session_id_a,session_id_b,frame_id_a,frame_id_b,weak_label_a,weak_label_b,model_probability_a,model_probability_b,centroid_distance,size_distance,same_weak_label,pair_reason,artifact_reference_a,artifact_reference_b,human_same_object_label,human_pair_notes
p194_pair_00194,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_003,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,1,1,0.999998,0.999951,60.180003,41.012193,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/work_table_003_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/work_table_004_overlay.png,,
p194_pair_00203,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_003,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,1,1,0.999998,0.999951,60.180003,41.012193,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/work_table_003_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/work_table_004_overlay.png,,
p194_pair_00229,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_006,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,1,1,0.999997,0.999963,50.949326,59.908263,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/work_table_006_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/work_table_006_overlay.png,,
p194_pair_00443,cross_day,train|train,forklift,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_002,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,0,0,0.0,0.0,52.462582,57.706152,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/forklift_002_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/forklift_002_overlay.png,,
p194_pair_00302,hallway,test|test,barrier,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_002,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_002,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,1,1,0.999986,0.999997,62.220472,39.204592,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/barrier_002_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/barrier_002_overlay.png,,
p194_pair_00522,cross_month,val|val,forklift,cross_month:obs_torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CW_000007_003,cross_month:obs_torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CCW_000007_004,torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CW,torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CCW,torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CW_000007,torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CCW_000007,0,0,0.0,0.0,47.456053,69.050706,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CW/frontend_output/forklift_003_overlay.png,/home/rui/slam/outputs/torwic_cross_month_aisle_bundle_v1__2022-10-12__Aisle_CCW/frontend_output/forklift_004_overlay.png,,
p194_pair_00224,hallway,test|test,work table,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_004,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_006,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,1,1,0.999852,0.999963,72.938421,18.788294,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/work_table_004_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/work_table_006_overlay.png,,
p194_pair_00085,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,0,0,0.0,0.0,49.470778,66.068147,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/forklift_005_overlay.png,,
p194_pair_00097,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,0,0,0.0,0.0,49.470778,66.068147,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/forklift_005_overlay.png,,
p194_pair_00272,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_006,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,1,1,0.999977,0.998808,27.934012,109.73149,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/warehouse_rack_006_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/warehouse_rack_007_overlay.png,,
p194_pair_00273,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_006,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,1,1,0.999977,0.998808,27.934012,109.73149,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/warehouse_rack_006_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/warehouse_rack_007_overlay.png,,
p194_pair_00436,cross_day,train|train,forklift,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_003,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_002,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,0,0,0.0,0.0,73.943388,19.026298,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/forklift_003_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/forklift_002_overlay.png,,
p194_pair_00267,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_008,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,1,1,0.999988,0.998808,36.386786,94.556861,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/warehouse_rack_008_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/warehouse_rack_007_overlay.png,,
p194_pair_00270,hallway,test|test,warehouse rack,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_008,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,1,1,0.999988,0.998808,36.386786,94.556861,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/warehouse_rack_008_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/warehouse_rack_007_overlay.png,,
p194_pair_00060,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,0,0,0.0,0.0,36.814708,95.963535,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/forklift_005_overlay.png,,
p194_pair_00482,cross_day,train|train,work table,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_006,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_009,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,1,1,0.999928,0.999999,18.500556,135.793962,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/work_table_006_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/work_table_009_overlay.png,,
p194_pair_00066,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW_000007,0,0,0.0,0.0,39.885859,93.47727,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Full_CW/frontend_output/forklift_005_overlay.png,,
p194_pair_00067,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007_005,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007_005,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2_000007,0,0,0.0,0.0,39.885859,93.47727,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CW/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-10-12__Hallway_Full_CW_Run_2/frontend_output/forklift_005_overlay.png,,
p194_pair_00483,cross_day,train|train,work table,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_006,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,1,1,0.999928,0.999967,77.912361,19.235384,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/work_table_006_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/work_table_007_overlay.png,,
p194_pair_00520,same_day,train|train,forklift,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_005,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_006,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,0,0,0.0,0.0,80.88923,15.0,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/frontend_output/forklift_005_overlay.png,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/forklift_006_overlay.png,,
p194_pair_00493,cross_day,train|train,work table,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_009,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_002,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007,1,1,0.999999,0.999999,52.789184,74.027022,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/work_table_009_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2/frontend_output/work_table_002_overlay.png,,
p194_pair_00458,cross_day,train|train,barrier,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_001,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007_001,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2_000007,1,1,0.999997,0.999995,78.580307,22.825424,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/barrier_001_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_2/frontend_output/barrier_001_overlay.png,,
p194_pair_00509,same_day,train|train,work table,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007_003,same_day:obs_torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007_004,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1_000007,torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2_000007,0,1,0.004194,0.998737,195.620036,30.805844,0,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_1/frontend_output/work_table_003_overlay.png,/home/rui/slam/outputs/torwic_same_day_aisle_bundle_v1__2022-06-15__Aisle_CCW_Run_2/frontend_output/work_table_004_overlay.png,,
p194_pair_00378,hallway,test|test,barrier,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_007,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_004,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,1,1,0.513526,0.91915,48.999485,96.005208,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/barrier_007_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/barrier_004_overlay.png,,
p194_pair_00485,cross_day,train|train,work table,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007_005,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_007,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,1,1,0.998886,0.999837,88.68357,24.041631,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-15__Aisle_CW_Run_1/frontend_output/work_table_005_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/work_table_007_overlay.png,,
p194_pair_00106,hallway,test|test,forklift,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007_002,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001_001,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW_000001,0,0,0.0,0.0,59.970393,83.216585,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CCW/frontend_output/forklift_002_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Straight_CCW/frontend_output/forklift_001_overlay.png,,
p194_pair_00343,hallway,test|test,barrier,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007_001,hallway:obs_torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007_001,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW,torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW_000007,torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW_000007,1,1,1.0,1.0,68.795804,66.730802,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-15__Hallway_Full_CW/frontend_output/barrier_001_overlay.png,/home/rui/slam/outputs/torwic_hallway_benchmark_batch2_v1__2022-06-23__Hallway_Straight_CCW/frontend_output/barrier_001_overlay.png,,
p194_pair_00469,cross_day,train|train,barrier,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_002,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_003,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007,1,1,0.999995,0.999992,96.095549,13.892444,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/barrier_002_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2/frontend_output/barrier_003_overlay.png,,
p194_pair_00501,cross_day,train|train,warehouse rack,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007_008,cross_day:obs_torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007_009,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1_000007,torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2_000007,1,1,0.999998,0.99862,36.540793,133.003759,1,same_label_cross_session_human_association_candidate,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_1/frontend_output/warehouse_rack_008_overlay.png,/home/rui/slam/outputs/torwic_cross_day_aisle_bundle_v1__2022-06-23__Aisle_CW_Run_2/frontend_output/warehouse_rack_009_overlay.png,,
